antichain	antichain-replacements	capacity-drops	cohort	empty-skipped	exact-duplicates	explained	explanation-ns	hit-accepted	hit-delay-queries	hit-event-count	hit-rejected	log	lookup-ns	max-hit-delay	max-hit-events	max-size	min-hit-delay	min-hit-events	min-size	minimization-evals	minimization-ns	minimized-literals	model	negative-skipped	queries	raw-literals	rejected	replay-failures	simulated-hits	subsumed	unique	violations
66	0	0	formal-96	0	118	184	251226289	0	2550	2700	75	caat-pso.census.13-privatized_29-multiple-protecting2-vesal_true.yml.log	118100	82	36	12	1	36	3	1091	56604799	827	pso	0	91	907	82	0	75	0	66	184
23	0	0	formal-96	0	15	38	43820204	0	75	429	13	caat-pso.census.time_var_mutex.yml.log	21423	15	33	8	1	33	3	206	9570283	156	pso	0	23	168	20	0	13	0	23	38
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.02_inc_cas.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
43	0	0	formal-96	0	127	170	203926555	0	2472	2380	68	caat-pso.census.36-apron_21-traces-cluster-based_true.yml.log	121963	86	35	9	1	35	3	970	48699059	750	pso	0	91	800	73	0	68	0	43	170
6	0	0	formal-96	0	2	8	6412032	0	3	50	2	caat-pso.census.48_ticket_lock_low_contention_vs.yml.log	1652	2	25	6	1	25	3	45	1678976	29	pso	0	4	37	4	0	2	0	6	8
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.28-race_reach_45-escape_racing.yml.log	93	0	0	0	0	0	0	0	0	0	pso	0	1	0	0	0	0	0	0	0
29	0	0	formal-96	0	29	58	51236070	0	181	609	21	caat-pso.census.28-race_reach_46-escape_racefree.yml.log	27373	26	29	9	1	29	3	330	13549453	244	pso	0	29	272	26	0	21	0	29	58
17	0	0	formal-96	0	11	28	25021086	0	30	284	10	caat-pso.census.lazy01.yml.log	13787	6	29	8	1	23	3	153	6079541	121	pso	0	19	125	15	0	10	0	17	28
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.exponential-nondet.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
97	0	0	formal-96	0	155	252	333857110	0	4979	3912	109	caat-pso.census.stateful01-2.yml.log	216445	113	36	14	1	30	3	1613	75514867	1289	pso	0	126	1361	117	0	109	0	97	252
2	0	0	formal-96	0	0	2	1791445	0	0	0	0	caat-pso.census.unwind3-1.yml.log	861	0	0	4	0	0	4	10	275780	8	pso	0	3	8	2	0	0	0	2	2
6	0	0	formal-96	0	0	6	2390144	0	0	0	0	caat-pso.census.unwind2-1.yml.log	1182	0	0	6	0	0	3	33	844971	27	pso	0	3	27	3	0	0	0	6	6
23	0	0	formal-96	0	32	55	81027115	0	258	665	19	caat-pso.census.dekker.yml.log	38653	21	35	15	1	35	3	329	16465274	239	pso	0	35	274	29	0	19	0	23	55
26	0	0	formal-96	0	33	59	85377778	0	283	665	19	caat-pso.census.dekker-unfair.yml.log	39997	23	35	15	1	35	3	350	17482968	254	pso	0	37	291	31	0	19	0	26	59
6	0	0	formal-96	0	0	6	2394262	0	0	0	0	caat-pso.census.unwind2-100.yml.log	1176	0	0	6	0	0	3	33	863244	27	pso	0	3	27	3	0	0	0	6	6
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.43_NetBSD_sysmon_power_sliced.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
155	0	0	formal-96	0	551	706	667247702	0	46765	9732	318	caat-pso.census.szymanski.yml.log	1084047	354	31	11	1	30	3	4846	175256017	3897	pso	0	378	4140	359	0	318	0	155	706
25	0	0	formal-96	0	13	38	67652915	0	34	552	12	caat-pso.census.singleton.yml.log	16599	6	46	9	1	46	3	251	13859397	205	pso	0	21	213	16	0	12	0	25	38
63	0	0	formal-96	0	78	141	265705310	0	1598	2616	55	caat-pso.census.singleton_with-uninit-problems.yml.log	85330	57	48	12	1	46	3	910	52961829	743	pso	0	68	769	59	0	55	0	63	141
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.pthread-demo-datarace-3.yml.log	3407	0	0	0	0	0	0	0	0	0	pso	0	40	0	0	0	0	0	0	0
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
285	0	0	formal-96	0	652	937	3779939948	0	63056	22914	402	caat-pso.census.13-privatized_24-multiple-protecting_true.yml.log	1791315	414	57	24	1	57	3	7011	528951483	5754	pso	0	432	6074	414	0	402	0	285	937
1	0	0	formal-96	0	0	1	1271986	0	0	0	0	caat-pso.census.queue_ok_longer.yml.log	85	0	0	4	0	0	4	5	167644	4	pso	0	1	4	1	0	0	0	1	1
4	0	0	formal-96	0	1	5	1450437	0	1	16	1	caat-pso.census.race-1_1-join.yml.log	1024	1	16	5	1	16	3	26	557705	19	pso	0	3	21	3	0	1	0	4	5
15	0	0	formal-96	0	10	25	17023592	0	14	196	7	caat-pso.census.race-1_3-join.yml.log	8127	4	28	6	1	28	3	139	5689787	102	pso	0	13	114	12	0	7	0	15	25
15	0	0	formal-96	0	10	25	16874661	0	14	196	7	caat-pso.census.race-1_2-join.yml.log	8165	4	28	6	1	28	3	139	4434699	102	pso	0	13	114	12	0	7	0	15	25
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
0	0	0	formal-96	0	0	0	0	0	0	0	0	caat-pso.census.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	pso	0	0	0	0	0	0	0	0	0
61	0	0	formal-96	0	63	124	1949840926	0	969	5050	50	caat-pso.census.twostage_3.yml.log	121088	62	101	11	1	101	3	784	147676095	638	pso	0	74	660	54	0	50	0	61	124
220	0	0	formal-96	0	282	502	7354198158	0	3528	17971	209	caat-pso.census.circular_buffer_bad.yml.log	1444609	63	89	23	1	64	3	4429	630025044	3803	pso	0	238	3927	231	0	209	0	220	502
1	0	0	formal-96	0	0	1	1247118	0	0	0	0	caat-pso.census.queue_ok_longest.yml.log	77	0	0	4	0	0	4	5	164758	4	pso	0	1	4	1	0	0	0	1	1
533	0	0	formal-96	0	2990	3523	15601511188	0	1092379	91378	1498	caat-pso.census.13-privatized_27-multiple-protecting2_true.yml.log	8705842	1546	61	24	1	61	3	26477	2112022214	22002	pso	0	1564	22954	1510	0	1498	0	533	3523
517	0	0	formal-96	0	4169	4686	32764721729	0	1687920	134436	1977	caat-pso.census.triangular-1.yml.log	14962516	2032	68	30	1	68	3	38623	3654518143	33271	pso	0	2048	33937	1985	0	1977	0	517	4686
517	0	0	formal-96	0	4169	4686	32671983884	0	1687920	134436	1977	caat-pso.census.triangular-2.yml.log	14686885	2032	68	30	1	68	3	38623	3665816484	33271	pso	0	2048	33937	1985	0	1977	0	517	4686
128	0	0	formal-96	0	144	272	53707187757	0	3646	27459	113	caat-pso.census.fib_safe-5.yml.log	331038	97	243	36	1	243	3	2268	1959463541	1942	pso	0	128	1996	116	0	113	0	128	272
128	0	0	formal-96	0	144	272	53679587801	0	3646	27459	113	caat-pso.census.fib_unsafe-5.yml.log	337458	97	243	36	1	243	3	2268	1956889308	1942	pso	0	128	1996	116	0	113	0	128	272
73	0	0	formal-96	0	49	122	38686378597	0	659	14050	50	caat-pso.census.fib_safe-6.yml.log	66335	28	281	36	1	281	3	1044	1206421934	890	pso	0	64	922	52	0	50	0	73	122
73	0	0	formal-96	0	49	122	38327185800	0	659	14050	50	caat-pso.census.fib_unsafe-6.yml.log	60577	28	281	36	1	281	3	1044	1195412942	890	pso	0	64	922	52	0	50	0	73	122
10	0	0	formal-96	0	34	44	18507529603	0	153	5423	17	caat-pso.census.fib_unsafe-7.yml.log	12096	17	319	5	1	319	3	228	346520454	182	pso	0	32	184	18	0	17	0	10	44
442	0	0	formal-96	0	681	1123	34265914468	0	24556	48130	470	caat-pso.census.circular_buffer_ok.yml.log	7193713	396	114	23	1	66	3	10270	1906380393	8835	pso	0	512	9147	505	0	470	0	442	1123
34	0	0	formal-96	0	4481	4515	37136366979	0	16371399	259622	4503	caat-pso.census.butterfly.yml.log	10869777	8180	59	11	1	37	4	31947	2410400091	27432	pso	0	8192	27432	4515	0	4503	0	34	4515
7	0	0	formal-96	0	5	12	4562508375	0	9	928	4	caat-pso.census.queue_ok.yml.log	4499	3	232	5	1	232	3	61	47395899	47	pso	0	8	49	7	0	4	0	7	12
63	0	0	formal-96	0	0	63	5759637193	0	0	0	0	caat-pso.census.queue_longer.yml.log	280731	0	0	96	0	0	4	1772	494718854	1709	pso	0	32	1709	32	0	0	0	63	63
79	0	0	formal-96	0	398	477	45036624617	0	27588	31552	214	caat-pso.census.queue.yml.log	1044708	242	168	60	22	128	4	8658	2865992810	8181	pso	0	256	8181	245	0	214	0	79	477
383	0	0	formal-96	0	4276	4659	32556444215	0	1826974	158916	1938	caat-pso.census.reorder_2.yml.log	10143901	2033	82	18	1	82	3	33415	4216699098	28182	pso	0	2048	28756	1944	0	1938	0	383	4659
2	0	0	timeout-oom-60	0	0	2	866300	0	0	0	0	caat-pso.census-timeout-oom.parallel-min-max-1.wvr.yml.log	144	0	0	5	0	0	4	11	336187	9	pso	0	1	9	1	0	0	0	2	2
0	0	0	timeout-oom-60	0	0	0	0	0	0	0	0	caat-pso.census-timeout-oom.ticketlock.yml.log	136	0	0	0	0	0	0	0	0	0	pso	0	2	0	0	0	0	0	0	0
2	0	0	timeout-oom-60	0	0	2	2738627	0	0	0	0	caat-pso.census-timeout-oom.rec_ticketlock.yml.log	1143	0	0	5	0	0	3	10	425689	8	pso	0	4	8	1	0	0	0	2	2
252	0	0	timeout-oom-60	0	0	252	26231143891	0	0	0	0	caat-pso.census-timeout-oom.rwlock.yml.log	1058199	0	0	254	0	0	4	17136	4616865881	16884	pso	0	128	16884	126	0	0	0	252	252
252	0	0	timeout-oom-60	0	0	252	25193828212	0	0	0	0	caat-pso.census-timeout-oom.ttaslock.yml.log	892692	0	0	254	0	0	4	17136	4316159206	16884	pso	0	128	16884	126	0	0	0	252	252
16	0	0	timeout-oom-60	0	24	40	29678833663	0	136	4416	16	caat-pso.census-timeout-oom.mix001.oepc.yml.log	14515	16	276	9	1	276	3	294	356761115	244	pso	0	32	254	17	0	16	0	16	40
0	0	0	timeout-oom-60	0	0	0	0	0	0	0	0	caat-pso.census-timeout-oom.mix008_tso.oepc.yml.log	1136	0	0	0	0	0	0	0	0	0	pso	0	16	0	0	0	0	0	0	0
15	0	0	timeout-oom-60	0	20	35	24186536431	0	105	3780	14	caat-pso.census-timeout-oom.mix018_power.oepc_pso.oepc_rmo.oepc.yml.log	12324	14	270	9	1	270	3	256	297409989	211	pso	0	32	221	15	0	14	0	15	35
15	0	0	timeout-oom-60	0	20	35	25005213837	0	105	3752	14	caat-pso.census-timeout-oom.mix027_tso.yml.log	11886	14	268	9	1	268	3	256	292859145	211	pso	0	32	221	15	0	14	0	15	35
35	0	0	timeout-oom-60	0	76	111	59233124494	0	830	9812	44	caat-pso.census-timeout-oom.mix036_pso.opt_tso.opt.yml.log	37250	40	223	9	1	223	3	817	654299988	690	pso	0	64	706	46	0	44	0	35	111
37	0	0	timeout-oom-60	0	84	121	56539184595	0	664	10944	48	caat-pso.census-timeout-oom.mix045_power.oepc_pso.oepc_rmo.oepc.yml.log	66295	32	228	9	1	228	3	857	713296671	720	pso	0	64	736	50	0	48	0	37	121
113	0	0	timeout-oom-60	0	160	273	56502243026	0	1605	21780	110	caat-pso.census-timeout-oom.mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml.log	277133	34	198	36	1	198	3	2095	1349566116	1788	pso	0	128	1822	114	0	110	0	113	273
601	0	0	timeout-oom-60	0	4146	4747	55021301556	0	1716671	165564	1971	caat-pso.census-timeout-oom.safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml.log	21467180	1934	84	36	1	84	3	36824	5252420704	31637	pso	0	2048	32077	1979	0	1971	0	601	4747
16	0	0	timeout-oom-60	0	26	42	35261566417	0	153	4675	17	caat-pso.census-timeout-oom.safe016_rmo.opt.yml.log	12358	17	275	9	1	275	3	310	368960570	258	pso	0	32	268	18	0	17	0	16	42
16	0	0	timeout-oom-60	0	26	42	31423057552	0	153	4709	17	caat-pso.census-timeout-oom.safe027_power.opt.yml.log	13846	17	277	9	1	277	3	310	373893822	258	pso	0	32	268	18	0	17	0	16	42
7	0	0	timeout-oom-60	0	22	29	31611857044	0	66	4763	11	caat-pso.census-timeout-oom.fib_safe-10.yml.log	11540	11	433	5	1	433	3	150	436420867	119	pso	0	32	121	12	0	11	0	7	29
10	0	0	timeout-oom-60	0	34	44	19651387580	0	153	5423	17	caat-pso.census-timeout-oom.fib_safe-7.yml.log	14896	17	319	5	1	319	3	228	361915912	182	pso	0	32	184	18	0	17	0	10	44
5	0	0	timeout-oom-60	0	14	19	35812657073	0	28	3563	7	caat-pso.census-timeout-oom.fib_unsafe-12.yml.log	8566	7	509	5	1	509	3	98	392227949	77	pso	0	32	79	8	0	7	0	5	19
86	0	0	timeout-oom-60	0	42	128	16026027281	0	2709	4074	42	caat-pso.census-timeout-oom.stack_longest-1.yml.log	1628704	126	179	129	3	15	4	3307	949114940	3179	pso	0	128	3179	86	0	42	0	86	128
248	0	0	timeout-oom-60	0	906	1154	57211415359	0	86569	56994	483	caat-pso.census-timeout-oom.triangular-longer-2.yml.log	1925641	412	118	60	1	118	3	9929	2401979872	8663	pso	0	512	8775	487	0	483	0	248	1154
1024	0	0	timeout-oom-60	0	0	1024	42829950627	0	0	0	0	caat-pso.census-timeout-oom.spaghetti.wvr.yml.log	59334033	0	0	109	0	0	3	23065	4217732503	22041	pso	0	512	22041	512	0	0	0	1024	1024
246	0	0	timeout-oom-60	0	15156	15402	28046770225	0	61049661	353602	7687	caat-pso.census-timeout-oom.exponential-4.yml.log	60999991	16321	46	11	1	46	4	102777	5611131961	87375	pso	0	16384	87375	7701	0	7687	0	246	15402
0	0	0	timeout-oom-60	0	0	0	0	0	0	0	0	caat-pso.census-timeout-oom.exponential-64.yml.log	24827	0	0	0	0	0	0	0	0	0	pso	0	256	0	0	0	0	0	0	0
0	0	0	timeout-oom-60	0	0	0	0	0	0	0	0	caat-pso.census-timeout-oom.13-privatized_04-priv_multi_true.yml.log	23687	0	0	0	0	0	0	0	0	0	pso	0	256	0	0	0	0	0	0	0
80	0	0	timeout-oom-60	0	10	90	31502619596	0	946	8901	43	caat-pso.census-timeout-oom.pthread-demo-datarace-1.yml.log	19412	43	207	60	1	207	3	1858	1177556521	1690	pso	0	64	1768	44	0	43	0	80	90
334	0	0	timeout-oom-60	0	594	928	45796160787	0	69759	50067	321	caat-pso.census-timeout-oom.safestack_relacy.yml.log	6605125	453	174	16	1	126	3	6184	2151271873	5234	pso	0	512	5256	468	0	321	0	334	928
